player_id,teammate_id,teammate_name,birthday,country_logo,portrait,half_portrait,rating
csgo_pl_22695,csgo_pl_20417,Anlelele,2000-10-11,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/cqo2sdcconkotam802kg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/cqo2sdsconkotam802l0.png,
csgo_pl_22695,csgo_pl_21779,nut nut,2005-11-11,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/cqo2sncconkotam802lg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/cqo2snkconkotam802m0.png,
csgo_pl_22695,csgo_pl_11995,TMB,2002-02-03,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/ctd56hsconkqmjpn7eo0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/ctd56j4conkqmjpn7eog.png,
csgo_pl_22695,csgo_pl_13602,nicoodoz,2000-08-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d0v4oqcconkt3legeggg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d0v4orkconkt3legegh0.png,
csgo_pl_23397,csgo_pl_22860,avid,2002-04-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/0e6f1ed44d7fb1961dc8d79e4cd894ae.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d2cp8qcconkt3legf0ag.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d2cp8s4conkt3legf0b0.png,
csgo_pl_23397,csgo_pl_7443,twist,1994-12-12,https://oss.5eplay.com/cloudx/p/sport/csgo/country/0e6f1ed44d7fb1961dc8d79e4cd894ae.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d2cp6l4conkt3legf07g.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d2cp6msconkt3legf080.png,
csgo_pl_23397,csgo_pl_22760,upE,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/0e6f1ed44d7fb1961dc8d79e4cd894ae.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d2cp82sconkt3legf09g.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d2cp83sconkt3legf0a0.png,
csgo_pl_23397,csgo_pl_16487,eraa,2001-08-12,https://oss.5eplay.com/cloudx/p/sport/csgo/country/0e6f1ed44d7fb1961dc8d79e4cd894ae.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d2cp7bcconkt3legf08g.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d2cp7ckconkt3legf090.png,
csgo_pl_7998,csgo_pl_8918,electroNic,1998-09-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9d442d4b119b5bf52e18371d14a2f429.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qrj2kconkpudhr3jo0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qrj3cconkpudhr3jog.png,
csgo_pl_7998,csgo_pl_23140,krazy,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/fdaaf0e2f386a1fce307c8bb7d0dd680.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smdskconkpudhr3k00.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smdtcconkpudhr3k0g.png,
csgo_pl_7998,csgo_pl_630,MUTiRiS,1992-12-26,https://oss.5eplay.com/cloudx/p/sport/csgo/country/fdaaf0e2f386a1fce307c8bb7d0dd680.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smbvsconkpudhr3ju0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smc0kconkpudhr3jug.png,
csgo_pl_7998,csgo_pl_22807,aragornN,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/fdaaf0e2f386a1fce307c8bb7d0dd680.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smd7cconkpudhr3jv0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smd84conkpudhr3jvg.png,
csgo_pl_8918,csgo_pl_7998,s1mple,1997-10-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qribkconkpudhr3jn0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qriccconkpudhr3jng.png,
csgo_pl_8918,csgo_pl_23140,krazy,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/fdaaf0e2f386a1fce307c8bb7d0dd680.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smdskconkpudhr3k00.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smdtcconkpudhr3k0g.png,
csgo_pl_8918,csgo_pl_630,MUTiRiS,1992-12-26,https://oss.5eplay.com/cloudx/p/sport/csgo/country/fdaaf0e2f386a1fce307c8bb7d0dd680.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smbvsconkpudhr3ju0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smc0kconkpudhr3jug.png,
csgo_pl_8918,csgo_pl_22807,aragornN,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/fdaaf0e2f386a1fce307c8bb7d0dd680.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smd7cconkpudhr3jv0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smd84conkpudhr3jvg.png,
csgo_pl_23140,csgo_pl_7998,s1mple,1997-10-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qribkconkpudhr3jn0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qriccconkpudhr3jng.png,
csgo_pl_23140,csgo_pl_8918,electroNic,1998-09-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9d442d4b119b5bf52e18371d14a2f429.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qrj2kconkpudhr3jo0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qrj3cconkpudhr3jog.png,
csgo_pl_23140,csgo_pl_630,MUTiRiS,1992-12-26,https://oss.5eplay.com/cloudx/p/sport/csgo/country/fdaaf0e2f386a1fce307c8bb7d0dd680.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smbvsconkpudhr3ju0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smc0kconkpudhr3jug.png,
csgo_pl_23140,csgo_pl_22807,aragornN,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/fdaaf0e2f386a1fce307c8bb7d0dd680.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smd7cconkpudhr3jv0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smd84conkpudhr3jvg.png,
csgo_pl_630,csgo_pl_7998,s1mple,1997-10-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qribkconkpudhr3jn0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qriccconkpudhr3jng.png,
csgo_pl_630,csgo_pl_8918,electroNic,1998-09-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9d442d4b119b5bf52e18371d14a2f429.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qrj2kconkpudhr3jo0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qrj3cconkpudhr3jog.png,
csgo_pl_630,csgo_pl_23140,krazy,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/fdaaf0e2f386a1fce307c8bb7d0dd680.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smdskconkpudhr3k00.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smdtcconkpudhr3k0g.png,
csgo_pl_630,csgo_pl_22807,aragornN,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/fdaaf0e2f386a1fce307c8bb7d0dd680.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smd7cconkpudhr3jv0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smd84conkpudhr3jvg.png,
csgo_pl_22807,csgo_pl_7998,s1mple,1997-10-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qribkconkpudhr3jn0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qriccconkpudhr3jng.png,
csgo_pl_22807,csgo_pl_8918,electroNic,1998-09-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9d442d4b119b5bf52e18371d14a2f429.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qrj2kconkpudhr3jo0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5qrj3cconkpudhr3jog.png,
csgo_pl_22807,csgo_pl_23140,krazy,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/fdaaf0e2f386a1fce307c8bb7d0dd680.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smdskconkpudhr3k00.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smdtcconkpudhr3k0g.png,
csgo_pl_22807,csgo_pl_630,MUTiRiS,1992-12-26,https://oss.5eplay.com/cloudx/p/sport/csgo/country/fdaaf0e2f386a1fce307c8bb7d0dd680.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smbvsconkpudhr3ju0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5smc0kconkpudhr3jug.png,
csgo_pl_9482,csgo_pl_17861,JOTA,1998-02-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sgsconkpudhr3mhg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4shcconkpudhr3mi0.png,
csgo_pl_9482,csgo_pl_9219,felps,1996-12-16,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s7kconkpudhr3meg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s8cconkpudhr3mf0.png,
csgo_pl_9482,csgo_pl_8565,HEN1,1995-07-14,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s34conkpudhr3mdg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s3sconkpudhr3me0.png,
csgo_pl_9482,csgo_pl_15914,Luken,1997-03-26,https://oss.5eplay.com/cloudx/p/sport/csgo/country/279e8764c2b6e94f21aae58c62f02cd8.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sekconkpudhr3mgg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sesconkpudhr3mh0.png,
csgo_pl_17861,csgo_pl_9482,NEKIZ,1995-11-17,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sbcconkpudhr3mfg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sbsconkpudhr3mg0.png,
csgo_pl_17861,csgo_pl_9219,felps,1996-12-16,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s7kconkpudhr3meg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s8cconkpudhr3mf0.png,
csgo_pl_17861,csgo_pl_8565,HEN1,1995-07-14,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s34conkpudhr3mdg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s3sconkpudhr3me0.png,
csgo_pl_17861,csgo_pl_15914,Luken,1997-03-26,https://oss.5eplay.com/cloudx/p/sport/csgo/country/279e8764c2b6e94f21aae58c62f02cd8.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sekconkpudhr3mgg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sesconkpudhr3mh0.png,
csgo_pl_9219,csgo_pl_9482,NEKIZ,1995-11-17,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sbcconkpudhr3mfg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sbsconkpudhr3mg0.png,
csgo_pl_9219,csgo_pl_17861,JOTA,1998-02-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sgsconkpudhr3mhg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4shcconkpudhr3mi0.png,
csgo_pl_9219,csgo_pl_8565,HEN1,1995-07-14,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s34conkpudhr3mdg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s3sconkpudhr3me0.png,
csgo_pl_9219,csgo_pl_15914,Luken,1997-03-26,https://oss.5eplay.com/cloudx/p/sport/csgo/country/279e8764c2b6e94f21aae58c62f02cd8.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sekconkpudhr3mgg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sesconkpudhr3mh0.png,
csgo_pl_8565,csgo_pl_9482,NEKIZ,1995-11-17,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sbcconkpudhr3mfg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sbsconkpudhr3mg0.png,
csgo_pl_8565,csgo_pl_17861,JOTA,1998-02-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sgsconkpudhr3mhg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4shcconkpudhr3mi0.png,
csgo_pl_8565,csgo_pl_9219,felps,1996-12-16,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s7kconkpudhr3meg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s8cconkpudhr3mf0.png,
csgo_pl_8565,csgo_pl_15914,Luken,1997-03-26,https://oss.5eplay.com/cloudx/p/sport/csgo/country/279e8764c2b6e94f21aae58c62f02cd8.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sekconkpudhr3mgg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sesconkpudhr3mh0.png,
csgo_pl_15914,csgo_pl_9482,NEKIZ,1995-11-17,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sbcconkpudhr3mfg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sbsconkpudhr3mg0.png,
csgo_pl_15914,csgo_pl_17861,JOTA,1998-02-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4sgsconkpudhr3mhg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4shcconkpudhr3mi0.png,
csgo_pl_15914,csgo_pl_9219,felps,1996-12-16,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s7kconkpudhr3meg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s8cconkpudhr3mf0.png,
csgo_pl_15914,csgo_pl_8565,HEN1,1995-07-14,https://oss.5eplay.com/cloudx/p/sport/csgo/country/6fd36cae59655c447bc104cebc5f1a13.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s34conkpudhr3mdg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d6h4s3sconkpudhr3me0.png,
csgo_pl_7528,csgo_pl_17803,fEAR,2000-11-20,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087ockconkt3lege7b0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087odcconkt3lege7bg.png,
csgo_pl_7528,csgo_pl_23046,jambo,2004-10-14,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087o44conkt3lege790.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087o4sconkt3lege79g.png,
csgo_pl_7528,csgo_pl_23414,jackasmo,2007-05-28,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5i6vvsconkpudhr3gb0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5i700kconkpudhr3gbg.png,
csgo_pl_7528,csgo_pl_24914,Br4tkO,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,,,
csgo_pl_17803,csgo_pl_7528,KRIMZ,1994-04-25,https://oss.5eplay.com/cloudx/p/sport/csgo/country/0e6f1ed44d7fb1961dc8d79e4cd894ae.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d3tf034conkqbk3bnuh0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d3tf03cconkqbk3bnuhg.png,
csgo_pl_17803,csgo_pl_23046,jambo,2004-10-14,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087o44conkt3lege790.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087o4sconkt3lege79g.png,
csgo_pl_17803,csgo_pl_23414,jackasmo,2007-05-28,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5i6vvsconkpudhr3gb0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5i700kconkpudhr3gbg.png,
csgo_pl_17803,csgo_pl_24914,Br4tkO,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,,,
csgo_pl_23046,csgo_pl_7528,KRIMZ,1994-04-25,https://oss.5eplay.com/cloudx/p/sport/csgo/country/0e6f1ed44d7fb1961dc8d79e4cd894ae.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d3tf034conkqbk3bnuh0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d3tf03cconkqbk3bnuhg.png,
csgo_pl_23046,csgo_pl_17803,fEAR,2000-11-20,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087ockconkt3lege7b0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087odcconkt3lege7bg.png,
csgo_pl_23046,csgo_pl_23414,jackasmo,2007-05-28,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5i6vvsconkpudhr3gb0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5i700kconkpudhr3gbg.png,
csgo_pl_23046,csgo_pl_24914,Br4tkO,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,,,
csgo_pl_23414,csgo_pl_7528,KRIMZ,1994-04-25,https://oss.5eplay.com/cloudx/p/sport/csgo/country/0e6f1ed44d7fb1961dc8d79e4cd894ae.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d3tf034conkqbk3bnuh0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d3tf03cconkqbk3bnuhg.png,
csgo_pl_23414,csgo_pl_17803,fEAR,2000-11-20,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087ockconkt3lege7b0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087odcconkt3lege7bg.png,
csgo_pl_23414,csgo_pl_23046,jambo,2004-10-14,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087o44conkt3lege790.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087o4sconkt3lege79g.png,
csgo_pl_23414,csgo_pl_24914,Br4tkO,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,,,
csgo_pl_24914,csgo_pl_7528,KRIMZ,1994-04-25,https://oss.5eplay.com/cloudx/p/sport/csgo/country/0e6f1ed44d7fb1961dc8d79e4cd894ae.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d3tf034conkqbk3bnuh0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d3tf03cconkqbk3bnuhg.png,
csgo_pl_24914,csgo_pl_17803,fEAR,2000-11-20,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087ockconkt3lege7b0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087odcconkt3lege7bg.png,
csgo_pl_24914,csgo_pl_23046,jambo,2004-10-14,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087o44conkt3lege790.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d087o4sconkt3lege79g.png,
csgo_pl_24914,csgo_pl_23414,jackasmo,2007-05-28,https://oss.5eplay.com/cloudx/p/sport/csgo/country/9ae4c60cfb35d482d07fe7a841fa8705.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5i6vvsconkpudhr3gb0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d5i700kconkpudhr3gbg.png,
csgo_pl_16723,csgo_pl_23338,Beccie,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/crhs0scconkotam80qng.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/crhs0jkconkotam80qn0.png,
csgo_pl_16723,csgo_pl_21199,MistR,2004-04-22,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/cr7dv2kconkotam80igg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/cr7dv3sconkotam80ih0.png,
csgo_pl_16723,csgo_pl_10330,acoR,1997-06-24,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/crh7qusconkotam80q20.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/crh7qvkconkotam80q2g.png,
csgo_pl_16723,csgo_pl_20090,Zyphon,2004-02-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d03ekocconkt3lege5p0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d03ekp4conkt3lege5pg.png,
csgo_pl_23338,csgo_pl_16723,Cabbi,1998-05-29,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/cr7duhcconkotam80ieg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/cr7duisconkotam80if0.png,
csgo_pl_23338,csgo_pl_21199,MistR,2004-04-22,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/cr7dv2kconkotam80igg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/cr7dv3sconkotam80ih0.png,
csgo_pl_23338,csgo_pl_10330,acoR,1997-06-24,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/crh7qusconkotam80q20.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/crh7qvkconkotam80q2g.png,
csgo_pl_23338,csgo_pl_20090,Zyphon,2004-02-02,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d03ekocconkt3lege5p0.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/d03ekp4conkt3lege5pg.png,
csgo_pl_21199,csgo_pl_16723,Cabbi,1998-05-29,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/cr7duhcconkotam80ieg.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/cr7duisconkotam80if0.png,
csgo_pl_21199,csgo_pl_23338,Beccie,,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/crhs0scconkotam80qng.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/crhs0jkconkotam80qn0.png,
csgo_pl_21199,csgo_pl_10330,acoR,1997-06-24,https://oss.5eplay.com/cloudx/p/sport/csgo/country/d898280c32e0de60c8ec3e1ddface359.jpg,https://oss.5eplay.com/cloudx/p/sport/csgo/player/crh7qusconkotam80q20.png,https://oss.5eplay.com/cloudx/p/sport/csgo/player/crh7qvkconkotam80q2g.png,
