match_id,source,source_match_url,first_game_id,event_id,event_name,match_date,match_time,league_slug,stage,patch,team1_id,team1,team1_logo,team2_id,team2,team2_logo,score1,score2,winner,bo,status,fetched_at
lol_110423696149447744,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-23,2023-07-23 09:00:00,pcs,Week 4,,hellpigs,HELLPIGS,https://static.lolesports.com/teams/1674036338265_HPS_W.png,dewish_team,Dewish Team,https://static.lolesports.com/teams/1656308173484_DWT_Logo_W.png,1,0,HELLPIGS,1,completed,2026-05-01 18:31:47
lol_110423696149447698,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-23,2023-07-23 10:00:00,pcs,Week 4,,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,impunity_esports,Impunity Esports,https://static.lolesports.com/teams/impunity.png,1,0,Beyond Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447756,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-23,2023-07-23 11:00:00,pcs,Week 4,,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,1,0,PSG Talon,1,completed,2026-05-01 18:31:47
lol_110423696149447716,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-23,2023-07-23 12:00:00,pcs,Week 4,,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,1,0,J Team,1,completed,2026-05-01 18:31:47
lol_110423696149447736,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-23,2023-07-23 13:00:00,pcs,Week 4,,west_point_esports,West Point Esports,https://static.lolesports.com/teams/1686826980767_WPE_Full.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,0,1,Relove Deep Cross Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447708,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-28,2023-07-28 09:00:00,pcs,Week 5,,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,1,0,Relove Deep Cross Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447748,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-28,2023-07-28 10:00:00,pcs,Week 5,,west_point_esports,West Point Esports,https://static.lolesports.com/teams/1686826980767_WPE_Full.png,dewish_team,Dewish Team,https://static.lolesports.com/teams/1656308173484_DWT_Logo_W.png,1,0,West Point Esports,1,completed,2026-05-01 18:31:47
lol_110423696149447700,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-28,2023-07-28 11:00:00,pcs,Week 5,,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,1,0,J Team,1,completed,2026-05-01 18:31:47
lol_110423696149447754,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-28,2023-07-28 12:00:00,pcs,Week 5,,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,hellpigs,HELLPIGS,https://static.lolesports.com/teams/1674036338265_HPS_W.png,1,0,Frank Esports,1,completed,2026-05-01 18:31:47
lol_110423696149447764,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-28,2023-07-28 13:00:00,pcs,Week 5,,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,impunity_esports,Impunity Esports,https://static.lolesports.com/teams/impunity.png,1,0,PSG Talon,1,completed,2026-05-01 18:31:47
lol_110423696149447722,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-29,2023-07-29 09:00:00,pcs,Week 5,,west_point_esports,West Point Esports,https://static.lolesports.com/teams/1686826980767_WPE_Full.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,1,0,West Point Esports,1,completed,2026-05-01 18:31:47
lol_110423696149447694,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-29,2023-07-29 10:00:00,pcs,Week 5,,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,dewish_team,Dewish Team,https://static.lolesports.com/teams/1656308173484_DWT_Logo_W.png,1,0,Beyond Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447734,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-29,2023-07-29 11:00:00,pcs,Week 5,,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,0,1,PSG Talon,1,completed,2026-05-01 18:31:47
lol_110423696149447762,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-29,2023-07-29 12:00:00,pcs,Week 5,,impunity_esports,Impunity Esports,https://static.lolesports.com/teams/impunity.png,hellpigs,HELLPIGS,https://static.lolesports.com/teams/1674036338265_HPS_W.png,0,1,HELLPIGS,1,completed,2026-05-01 18:31:47
lol_110423696149447752,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-29,2023-07-29 13:00:00,pcs,Week 5,,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,1,0,Frank Esports,1,completed,2026-05-01 18:31:47
lol_110423696149447760,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-30,2023-07-30 09:00:00,pcs,Week 5,,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,impunity_esports,Impunity Esports,https://static.lolesports.com/teams/impunity.png,1,0,J Team,1,completed,2026-05-01 18:31:47
lol_110423696149447776,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-30,2023-07-30 10:00:00,pcs,Week 5,,hellpigs,HELLPIGS,https://static.lolesports.com/teams/1674036338265_HPS_W.png,west_point_esports,West Point Esports,https://static.lolesports.com/teams/1686826980767_WPE_Full.png,0,1,West Point Esports,1,completed,2026-05-01 18:31:47
lol_110423696149447696,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-30,2023-07-30 11:00:00,pcs,Week 5,,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,0,1,Beyond Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447720,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-30,2023-07-30 12:00:00,pcs,Week 5,,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,1,0,PSG Talon,1,completed,2026-05-01 18:31:47
lol_110423696149447724,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-30,2023-07-30 13:00:00,pcs,Week 5,,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,dewish_team,Dewish Team,https://static.lolesports.com/teams/1656308173484_DWT_Logo_W.png,1,0,Relove Deep Cross Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447692,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-04,2023-08-04 09:00:00,pcs,Week 6,,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,1,0,Beyond Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447710,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-04,2023-08-04 10:00:00,pcs,Week 6,,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,dewish_team,Dewish Team,https://static.lolesports.com/teams/1656308173484_DWT_Logo_W.png,0,1,Dewish Team,1,completed,2026-05-01 18:31:47
lol_110423696149447778,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-04,2023-08-04 11:00:00,pcs,Week 6,,west_point_esports,West Point Esports,https://static.lolesports.com/teams/1686826980767_WPE_Full.png,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,0,1,PSG Talon,1,completed,2026-05-01 18:31:47
lol_110423696149447768,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-04,2023-08-04 12:00:00,pcs,Week 6,,hellpigs,HELLPIGS,https://static.lolesports.com/teams/1674036338265_HPS_W.png,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,0,1,J Team,1,completed,2026-05-01 18:31:47
lol_110423696149447750,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-04,2023-08-04 13:00:00,pcs,Week 6,,impunity_esports,Impunity Esports,https://static.lolesports.com/teams/impunity.png,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,0,1,Frank Esports,1,completed,2026-05-01 18:31:47
lol_110423696149447766,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-05,2023-08-05 09:00:00,pcs,Week 6,,impunity_esports,Impunity Esports,https://static.lolesports.com/teams/impunity.png,west_point_esports,West Point Esports,https://static.lolesports.com/teams/1686826980767_WPE_Full.png,0,1,West Point Esports,1,completed,2026-05-01 18:31:47
lol_110423696149447738,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-05,2023-08-05 10:00:00,pcs,Week 6,,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,dewish_team,Dewish Team,https://static.lolesports.com/teams/1656308173484_DWT_Logo_W.png,1,0,Frank Esports,1,completed,2026-05-01 18:31:47
lol_110423696149447690,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-05,2023-08-05 11:00:00,pcs,Week 6,,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,1,0,Beyond Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447732,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-05,2023-08-05 12:00:00,pcs,Week 6,,hellpigs,HELLPIGS,https://static.lolesports.com/teams/1674036338265_HPS_W.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,1,0,HELLPIGS,1,completed,2026-05-01 18:31:47
lol_110423696149447770,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-05,2023-08-05 13:00:00,pcs,Week 6,,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,0,1,J Team,1,completed,2026-05-01 18:31:47
lol_110423696149447706,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-06,2023-08-06 09:00:00,pcs,Week 6,,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,west_point_esports,West Point Esports,https://static.lolesports.com/teams/1686826980767_WPE_Full.png,1,0,Beyond Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447742,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-06,2023-08-06 10:00:00,pcs,Week 6,,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,dewish_team,Dewish Team,https://static.lolesports.com/teams/1656308173484_DWT_Logo_W.png,1,0,J Team,1,completed,2026-05-01 18:31:47
lol_110423696149447726,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-06,2023-08-06 11:00:00,pcs,Week 6,,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,1,0,Relove Deep Cross Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447714,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-06,2023-08-06 12:00:00,pcs,Week 6,,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,impunity_esports,Impunity Esports,https://static.lolesports.com/teams/impunity.png,1,0,CTBC Flying Oyster,1,completed,2026-05-01 18:31:47
lol_110423696149447774,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-06,2023-08-06 13:00:00,pcs,Week 6,,hellpigs,HELLPIGS,https://static.lolesports.com/teams/1674036338265_HPS_W.png,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,0,1,PSG Talon,1,completed,2026-05-01 18:31:47
lol_110843038172344818,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-07,2023-08-07 09:00:00,pcs,Week 6,,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,1,0,CTBC Flying Oyster,1,completed,2026-05-01 18:31:47
lol_110847390580148358,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-11,2023-08-11 09:00:00,pcs,Knockouts,,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,team_bliss,Team Bliss,https://static.lolesports.com/teams/1673594389871_TeamBlissUpdated.png,3,0,Beyond Gaming,5,completed,2026-05-01 18:31:47
lol_110847390580017280,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-12,2023-08-12 09:00:00,pcs,Knockouts,,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,the_chiefs_esports_club,The Chiefs Esports Club,https://static.lolesports.com/teams/1733833766423_ChiefsEsportsClub-CHF-Color1.png,3,1,Relove Deep Cross Gaming,5,completed,2026-05-01 18:31:47
lol_110847390580148370,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-13,2023-08-13 09:00:00,pcs,Knockouts,,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,0,3,Beyond Gaming,5,completed,2026-05-01 18:31:47
lol_110847390580148364,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-14,2023-08-14 09:00:00,pcs,Knockouts,,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,3,0,PSG Talon,5,completed,2026-05-01 18:31:47
lol_110847390580148376,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-17,2023-08-17 09:00:00,pcs,Knockouts,,team_bliss,Team Bliss,https://static.lolesports.com/teams/1673594389871_TeamBlissUpdated.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,0,3,CTBC Flying Oyster,5,completed,2026-05-01 18:31:47
lol_110847390580148382,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-18,2023-08-18 09:00:00,pcs,Knockouts,,the_chiefs_esports_club,The Chiefs Esports Club,https://static.lolesports.com/teams/1733833766423_ChiefsEsportsClub-CHF-Color1.png,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,1,3,Frank Esports,5,completed,2026-05-01 18:31:47
lol_110847390580148394,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-19,2023-08-19 09:00:00,pcs,Knockouts,,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,1,3,CTBC Flying Oyster,5,completed,2026-05-01 18:31:47
lol_110847390580148400,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-20,2023-08-20 09:00:00,pcs,Knockouts,,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,0,3,Frank Esports,5,completed,2026-05-01 18:31:47
lol_110847390580148388,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-25,2023-08-25 09:00:00,pcs,Knockouts,,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,3,2,PSG Talon,5,completed,2026-05-01 18:31:47
lol_110847390580148406,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-26,2023-08-26 09:00:00,pcs,Knockouts,,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,3,2,CTBC Flying Oyster,5,completed,2026-05-01 18:31:47
lol_110847390580148412,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-08-27,2023-08-27 09:00:00,pcs,Knockouts,,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,2,3,CTBC Flying Oyster,5,completed,2026-05-01 18:31:47
lol_110847390580148418,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-09-09,2023-09-09 09:00:00,pcs,Finals,,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,3,2,PSG Talon,5,completed,2026-05-01 18:31:47
lol_111686348873011391,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2024,PCS 2024,2024-01-19,2024-01-19 09:00:00,pcs,Week 1,,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,2,1,Beyond Gaming,3,completed,2026-05-01 18:31:47
lol_111686348873011459,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2024,PCS 2024,2024-01-19,2024-01-19 11:30:00,pcs,Week 1,,west_point_esports,West Point Esports,https://static.lolesports.com/teams/1686826980767_WPE_Full.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,0,2,Relove Deep Cross Gaming,3,completed,2026-05-01 18:31:47
lol_111686348873011467,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2024,PCS 2024,2024-01-20,2024-01-20 09:00:00,pcs,Week 1,,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,2,0,Frank Esports,3,completed,2026-05-01 18:31:47
lol_111686348873011483,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2024,PCS 2024,2024-01-20,2024-01-20 11:30:00,pcs,Week 1,,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,hellpigs,HELLPIGS,https://static.lolesports.com/teams/1674036338265_HPS_W.png,2,0,PSG Talon,3,completed,2026-05-01 18:31:47
lol_111686348873011415,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2024,PCS 2024,2024-01-21,2024-01-21 09:00:00,pcs,Week 1,,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,west_point_esports,West Point Esports,https://static.lolesports.com/teams/1686826980767_WPE_Full.png,2,0,Beyond Gaming,3,completed,2026-05-01 18:31:47
lol_111686348873011419,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2024,PCS 2024,2024-01-21,2024-01-21 11:30:00,pcs,Week 1,,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,2,0,CTBC Flying Oyster,3,completed,2026-05-01 18:31:47
lol_111686348873011491,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2024,PCS 2024,2024-01-25,2024-01-25 09:00:00,pcs,Week 2,,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,2,0,PSG Talon,3,completed,2026-05-01 18:31:47
lol_110423696149447670,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-06-30,2023-06-30 09:00:00,pcs,Week 1,,impunity_esports,Impunity Esports,https://static.lolesports.com/teams/impunity.png,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,0,1,J Team,1,completed,2026-05-01 18:31:47
lol_110423696149447646,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-06-30,2023-06-30 10:00:00,pcs,Week 1,,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,west_point_esports,West Point Esports,https://static.lolesports.com/teams/1686826980767_WPE_Full.png,1,0,Relove Deep Cross Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447604,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-06-30,2023-06-30 11:00:00,pcs,Week 1,,dewish_team,Dewish Team,https://static.lolesports.com/teams/1656308173484_DWT_Logo_W.png,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,0,1,Beyond Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447628,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-06-30,2023-06-30 12:00:00,pcs,Week 1,,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,hellpigs,HELLPIGS,https://static.lolesports.com/teams/1674036338265_HPS_W.png,1,0,CTBC Flying Oyster,1,completed,2026-05-01 18:31:47
lol_110423696149447666,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-06-30,2023-06-30 13:00:00,pcs,Week 1,,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,0,1,PSG Talon,1,completed,2026-05-01 18:31:47
lol_110423696149447616,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-01,2023-07-01 09:00:00,pcs,Week 1,,west_point_esports,West Point Esports,https://static.lolesports.com/teams/1686826980767_WPE_Full.png,beyond_gaming,Beyond Gaming,https://static.lolesports.com/teams/1686826371701_beyondGaming_logo_W.png,0,1,Beyond Gaming,1,completed,2026-05-01 18:31:47
lol_110423696149447622,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-01,2023-07-01 10:00:00,pcs,Week 1,,frank_esports,Frank Esports,https://static.lolesports.com/teams/1656308269827_220621_FRANK_Final_Logo_W.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,0,1,CTBC Flying Oyster,1,completed,2026-05-01 18:31:47
lol_110423696149447644,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-01,2023-07-01 11:00:00,pcs,Week 1,,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,1,0,PSG Talon,1,completed,2026-05-01 18:31:47
lol_110423696149447678,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-01,2023-07-01 12:00:00,pcs,Week 1,,hellpigs,HELLPIGS,https://static.lolesports.com/teams/1674036338265_HPS_W.png,j_team,J Team,https://static.lolesports.com/teams/1592588569647_JTeamJT-01-FullonDark.png,0,1,J Team,1,completed,2026-05-01 18:31:47
lol_110423696149447650,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-01,2023-07-01 13:00:00,pcs,Week 1,,impunity_esports,Impunity Esports,https://static.lolesports.com/teams/impunity.png,dewish_team,Dewish Team,https://static.lolesports.com/teams/1656308173484_DWT_Logo_W.png,1,0,Impunity Esports,1,completed,2026-05-01 18:31:47
lol_110423696149447658,lolesports,https://lolesports.com/schedule?leagues=pcs,,pcs_2023,PCS 2023,2023-07-02,2023-07-02 09:00:00,pcs,Week 1,,west_point_esports,West Point Esports,https://static.lolesports.com/teams/1686826980767_WPE_Full.png,dewish_team,Dewish Team,https://static.lolesports.com/teams/1656308173484_DWT_Logo_W.png,1,0,West Point Esports,1,completed,2026-05-01 18:31:47
